0.0873	0.95507547
0.0874	0.95501962
0.0876	0.95496377
0.0877	0.95490793
0.0878	0.95485209
0.0879	0.95479625
0.0880	0.95474042
0.0881	0.95468459
0.0882	0.95462876
0.0883	0.95457293
0.0884	0.95451711
0.0886	0.95446129
0.0887	0.95440548
0.0888	0.95434967
0.0889	0.95429386
0.0890	0.95423805
0.0891	0.95418225
0.0892	0.95412645
0.0893	0.95407066
0.0894	0.95401487
0.0896	0.95395908
0.0897	0.95390329
0.0898	0.95384751
0.0899	0.95379173
0.0900	0.95373596
0.0901	0.95368018
0.0902	0.95362441
0.0903	0.95356865
0.0904	0.95351289
0.0906	0.95345713
0.0907	0.95340137
0.0908	0.95334562
0.0909	0.95328987
0.0910	0.95323412
0.0911	0.95317838
0.0912	0.95312264
0.0913	0.95306690
0.0914	0.95301117
0.0916	0.95295544
0.0917	0.95289971
0.0918	0.95284399
0.0919	0.95278827
0.0920	0.95273255
0.0921	0.95267684
0.0922	0.95262113
0.0923	0.95256542
0.0924	0.95250972
0.0926	0.95245402
0.0927	0.95239832
0.0928	0.95234262
0.0929	0.95228693
0.0930	0.95223125
0.0931	0.95217556
0.0932	0.95211988
0.0933	0.95206420
0.0934	0.95200853
0.0936	0.95195286
0.0937	0.95189719
0.0938	0.95184152
0.0939	0.95178586
0.0940	0.95173020
0.0941	0.95167455
0.0942	0.95161890
0.0943	0.95156325
0.0944	0.95150760
0.0946	0.95145196
0.0947	0.95139632
0.0948	0.95134069
0.0949	0.95128505
0.0950	0.95122942
0.0951	0.95117380
0.0952	0.95111818
0.0953	0.95106256
0.0954	0.95100694
0.0956	0.95095133
0.0957	0.95089572
0.0958	0.95084011
0.0959	0.95078451
0.0960	0.95072891
0.0961	0.95067331
0.0962	0.95061772
0.0963	0.95056213
0.0964	0.95050654
0.0966	0.95045096
0.0967	0.95039538
0.0968	0.95033980
0.0969	0.95028423
0.0970	0.95022866
0.0971	0.95017309
0.0972	0.95011753
0.0973	0.95006197
0.0974	0.95000641
0.0976	0.94995085
0.0977	0.94989530
